"VariableName","Value","ValueLabel"
"Fips County code (HD2019)","47089","Jefferson County, TN"
"Fips County code (HD2019)","47093","Knox County, TN"
"Fips County code (HD2019)","47097","Lauderdale County, TN"
"Fips County code (HD2019)","47099","Lawrence County, TN"
"Fips County code (HD2019)","47101","Lewis County, TN"
"Fips County code (HD2019)","47103","Lincoln County, TN"
"Fips County code (HD2019)","47107","McMinn County, TN"
"Fips County code (HD2019)","47113","Madison County, TN"
"Fips County code (HD2019)","47119","Maury County, TN"
"Fips County code (HD2019)","47123","Monroe County, TN"
"Fips County code (HD2019)","47125","Montgomery County, TN"
"Fips County code (HD2019)","47127","Moore County, TN"
"Fips County code (HD2019)","47133","Overton County, TN"
"Fips County code (HD2019)","47141","Putnam County, TN"
"Fips County code (HD2019)","47143","Rhea County, TN"
"Fips County code (HD2019)","47145","Roane County, TN"
"Fips County code (HD2019)","47149","Rutherford County, TN"
"Fips County code (HD2019)","47151","Scott County, TN"
"Fips County code (HD2019)","47157","Shelby County, TN"
"Fips County code (HD2019)","47163","Sullivan County, TN"
"Fips County code (HD2019)","47165","Sumner County, TN"
"Fips County code (HD2019)","47167","Tipton County, TN"
"Fips County code (HD2019)","47169","Trousdale County, TN"
"Fips County code (HD2019)","47177","Warren County, TN"
"Fips County code (HD2019)","47179","Washington County, TN"
"Fips County code (HD2019)","47183","Weakley County, TN"
"Fips County code (HD2019)","47187","Williamson County, TN"
"Fips County code (HD2019)","47189","Wilson County, TN"
"Fips County code (HD2019)","48005","Angelina County, TX"
"Fips County code (HD2019)","48025","Bee County, TX"
"Fips County code (HD2019)","48027","Bell County, TX"
"Fips County code (HD2019)","48029","Bexar County, TX"
"Fips County code (HD2019)","48037","Bowie County, TX"
"Fips County code (HD2019)","48039","Brazoria County, TX"
"Fips County code (HD2019)","48041","Brazos County, TX"
"Fips County code (HD2019)","48043","Brewster County, TX"
"Fips County code (HD2019)","48049","Brown County, TX"
"Fips County code (HD2019)","48061","Cameron County, TX"
"Fips County code (HD2019)","48073","Cherokee County, TX"
"Fips County code (HD2019)","48085","Collin County, TX"
"Fips County code (HD2019)","48091","Comal County, TX"
"Fips County code (HD2019)","48097","Cooke County, TX"
"Fips County code (HD2019)","48099","Coryell County, TX"
"Fips County code (HD2019)","48113","Dallas County, TX"
"Fips County code (HD2019)","48121","Denton County, TX"
"Fips County code (HD2019)","48129","Donley County, TX"
"Fips County code (HD2019)","48133","Eastland County, TX"
"Fips County code (HD2019)","48135","Ector County, TX"
"Fips County code (HD2019)","48139","Ellis County, TX"
"Fips County code (HD2019)","48141","El Paso County, TX"
"Fips County code (HD2019)","48143","Erath County, TX"
"Fips County code (HD2019)","48157","Fort Bend County, TX"
"Fips County code (HD2019)","48167","Galveston County, TX"
"Fips County code (HD2019)","48181","Grayson County, TX"
"Fips County code (HD2019)","48183","Gregg County, TX"
"Fips County code (HD2019)","48187","Guadalupe County, TX"
"Fips County code (HD2019)","48189","Hale County, TX"
"Fips County code (HD2019)","48199","Hardin County, TX"
"Fips County code (HD2019)","48201","Harris County, TX"
"Fips County code (HD2019)","48203","Harrison County, TX"
"Fips County code (HD2019)","48209","Hays County, TX"
"Fips County code (HD2019)","48213","Henderson County, TX"
"Fips County code (HD2019)","48215","Hidalgo County, TX"
"Fips County code (HD2019)","48217","Hill County, TX"
"Fips County code (HD2019)","48219","Hockley County, TX"
"Fips County code (HD2019)","48227","Howard County, TX"
"Fips County code (HD2019)","48231","Hunt County, TX"
"Fips County code (HD2019)","48233","Hutchinson County, TX"
"Fips County code (HD2019)","48241","Jasper County, TX"
"Fips County code (HD2019)","48245","Jefferson County, TX"
"Fips County code (HD2019)","48251","Johnson County, TX"
"Fips County code (HD2019)","48257","Kaufman County, TX"
"Fips County code (HD2019)","48265","Kerr County, TX"
"Fips County code (HD2019)","48273","Kleberg County, TX"
"Fips County code (HD2019)","48277","Lamar County, TX"
"Fips County code (HD2019)","48303","Lubbock County, TX"
"Fips County code (HD2019)","48309","McLennan County, TX"
"Fips County code (HD2019)","48323","Maverick County, TX"
"Fips County code (HD2019)","48329","Midland County, TX"
"Fips County code (HD2019)","48339","Montgomery County, TX"
"Fips County code (HD2019)","48347","Nacogdoches County, TX"
"Fips County code (HD2019)","48349","Navarro County, TX"
"Fips County code (HD2019)","48355","Nueces County, TX"
"Fips County code (HD2019)","48361","Orange County, TX"
"Fips County code (HD2019)","48365","Panola County, TX"
"Fips County code (HD2019)","48367","Parker County, TX"
"Fips County code (HD2019)","48375","Potter County, TX"
"Fips County code (HD2019)","48381","Randall County, TX"
"Fips County code (HD2019)","48409","San Patricio County, TX"
"Fips County code (HD2019)","48415","Scurry County, TX"
"Fips County code (HD2019)","48423","Smith County, TX"
"Fips County code (HD2019)","48439","Tarrant County, TX"
"Fips County code (HD2019)","48441","Taylor County, TX"
"Fips County code (HD2019)","48449","Titus County, TX"
"Fips County code (HD2019)","48451","Tom Green County, TX"
"Fips County code (HD2019)","48453","Travis County, TX"
"Fips County code (HD2019)","48463","Uvalde County, TX"
"Fips County code (HD2019)","48469","Victoria County, TX"
"Fips County code (HD2019)","48471","Walker County, TX"
"Fips County code (HD2019)","48473","Waller County, TX"
"Fips County code (HD2019)","48477","Washington County, TX"
"Fips County code (HD2019)","48479","Webb County, TX"
"Fips County code (HD2019)","48481","Wharton County, TX"
"Fips County code (HD2019)","48485","Wichita County, TX"
"Fips County code (HD2019)","48487","Wilbarger County, TX"
"Fips County code (HD2019)","48491","Williamson County, TX"
"Fips County code (HD2019)","48499","Wood County, TX"
"Fips County code (HD2019)","49005","Cache County, UT"
"Fips County code (HD2019)","49011","Davis County, UT"
"Fips County code (HD2019)","49021","Iron County, UT"
"Fips County code (HD2019)","49035","Salt Lake County, UT"
"Fips County code (HD2019)","49039","Sanpete County, UT"
"Fips County code (HD2019)","49045","Tooele County, UT"
"Fips County code (HD2019)","49047","Uintah County, UT"
"Fips County code (HD2019)","49049","Utah County, UT"
"Fips County code (HD2019)","49051","Wasatch County, UT"
"Fips County code (HD2019)","49053","Washington County, UT"
"Fips County code (HD2019)","49057","Weber County, UT"
"Fips County code (HD2019)","50001","Addison County, VT"
"Fips County code (HD2019)","50003","Bennington County, VT"
"Fips County code (HD2019)","50007","Chittenden County, VT"
"Fips County code (HD2019)","50015","Lamoille County, VT"
"Fips County code (HD2019)","50017","Orange County, VT"
"Fips County code (HD2019)","50019","Orleans County, VT"
"Fips County code (HD2019)","50021","Rutland County, VT"
"Fips County code (HD2019)","50023","Washington County, VT"
"Fips County code (HD2019)","50025","Windham County, VT"
"Fips County code (HD2019)","50027","Windsor County, VT"
"Fips County code (HD2019)","51001","Accomack County, VA"
"Fips County code (HD2019)","51003","Albemarle County, VA"
"Fips County code (HD2019)","51005","Alleghany County, VA"
"Fips County code (HD2019)","51009","Amherst County, VA"
"Fips County code (HD2019)","51013","Arlington County, VA"
"Fips County code (HD2019)","51015","Augusta County, VA"
"Fips County code (HD2019)","51025","Brunswick County, VA"
"Fips County code (HD2019)","51027","Buchanan County, VA"
"Fips County code (HD2019)","51041","Chesterfield County, VA"
"Fips County code (HD2019)","51047","Culpeper County, VA"
"Fips County code (HD2019)","51053","Dinwiddie County, VA"
"Fips County code (HD2019)","51059","Fairfax County, VA"
"Fips County code (HD2019)","51067","Franklin County, VA"
"Fips County code (HD2019)","51069","Frederick County, VA"
"Fips County code (HD2019)","51073","Gloucester County, VA"
"Fips County code (HD2019)","51085","Hanover County, VA"
"Fips County code (HD2019)","51087","Henrico County, VA"
"Fips County code (HD2019)","51089","Henry County, VA"
"Fips County code (HD2019)","51107","Loudoun County, VA"
"Fips County code (HD2019)","51121","Montgomery County, VA"
"Fips County code (HD2019)","51137","Orange County, VA"
"Fips County code (HD2019)","51147","Prince Edward County, VA"
"Fips County code (HD2019)","51153","Prince William County, VA"
"Fips County code (HD2019)","51155","Pulaski County, VA"
"Fips County code (HD2019)","51161","Roanoke County, VA"
"Fips County code (HD2019)","51165","Rockingham County, VA"
"Fips County code (HD2019)","51177","Spotsylvania County, VA"
"Fips County code (HD2019)","51185","Tazewell County, VA"
"Fips County code (HD2019)","51191","Washington County, VA"
"Fips County code (HD2019)","51195","Wise County, VA"
"Fips County code (HD2019)","51197","Wythe County, VA"
"Fips County code (HD2019)","51520","Bristol City, VA"
"Fips County code (HD2019)","51530","Buena Vista City, VA"
"Fips County code (HD2019)","51550","Chesapeake City, VA"
"Fips County code (HD2019)","51570","Colonial Heights City, VA"
"Fips County code (HD2019)","51590","Danville City, VA"
"Fips County code (HD2019)","51620","Franklin City, VA"
"Fips County code (HD2019)","51630","Fredericksburg City, VA"
"Fips County code (HD2019)","51650","Hampton City, VA"
"Fips County code (HD2019)","51660","Harrisonburg City, VA"
"Fips County code (HD2019)","51678","Lexington City, VA"
"Fips County code (HD2019)","51680","Lynchburg City, VA"
"Fips County code (HD2019)","51700","Newport News City, VA"
"Fips County code (HD2019)","51710","Norfolk City, VA"
"Fips County code (HD2019)","51730","Petersburg City, VA"
"Fips County code (HD2019)","51750","Radford City, VA"
"Fips County code (HD2019)","51760","Richmond City, VA"
"Fips County code (HD2019)","51770","Roanoke City, VA"
"Fips County code (HD2019)","51775","Salem City, VA"
"Fips County code (HD2019)","51790","Staunton City, VA"
"Fips County code (HD2019)","51800","Suffolk City, VA"
"Fips County code (HD2019)","51810","Virginia Beach City, VA"
"Fips County code (HD2019)","51830","Williamsburg City, VA"
"Fips County code (HD2019)","51840","Winchester City, VA"
"Fips County code (HD2019)","53005","Benton County, WA"
"Fips County code (HD2019)","53007","Chelan County, WA"
"Fips County code (HD2019)","53009","Clallam County, WA"
"Fips County code (HD2019)","53011","Clark County, WA"
"Fips County code (HD2019)","53015","Cowlitz County, WA"
"Fips County code (HD2019)","53021","Franklin County, WA"
"Fips County code (HD2019)","53025","Grant County, WA"
"Fips County code (HD2019)","53027","Grays Harbor County, WA"
"Fips County code (HD2019)","53031","Jefferson County, WA"
"Fips County code (HD2019)","53033","King County, WA"
"Fips County code (HD2019)","53035","Kitsap County, WA"
"Fips County code (HD2019)","53037","Kittitas County, WA"
"Fips County code (HD2019)","53041","Lewis County, WA"
"Fips County code (HD2019)","53053","Pierce County, WA"
"Fips County code (HD2019)","53057","Skagit County, WA"
"Fips County code (HD2019)","53061","Snohomish County, WA"
"Fips County code (HD2019)","53063","Spokane County, WA"
"Fips County code (HD2019)","53067","Thurston County, WA"
"Fips County code (HD2019)","53071","Walla Walla County, WA"
"Fips County code (HD2019)","53073","Whatcom County, WA"
"Fips County code (HD2019)","53075","Whitman County, WA"
"Fips County code (HD2019)","53077","Yakima County, WA"
"Fips County code (HD2019)","54001","Barbour County, WV"
"Fips County code (HD2019)","54003","Berkeley County, WV"
"Fips County code (HD2019)","54009","Brooke County, WV"
"Fips County code (HD2019)","54011","Cabell County, WV"
"Fips County code (HD2019)","54019","Fayette County, WV"
"Fips County code (HD2019)","54021","Gilmer County, WV"
"Fips County code (HD2019)","54025","Greenbrier County, WV"
"Fips County code (HD2019)","54029","Hancock County, WV"
"Fips County code (HD2019)","54031","Hardy County, WV"
"Fips County code (HD2019)","54033","Harrison County, WV"
"Fips County code (HD2019)","54035","Jackson County, WV"
"Fips County code (HD2019)","54037","Jefferson County, WV"
"Fips County code (HD2019)","54039","Kanawha County, WV"
"Fips County code (HD2019)","54045","Logan County, WV"
"Fips County code (HD2019)","54049","Marion County, WV"
"Fips County code (HD2019)","54051","Marshall County, WV"
"Fips County code (HD2019)","54055","Mercer County, WV"
"Fips County code (HD2019)","54057","Mineral County, WV"
"Fips County code (HD2019)","54059","Mingo County, WV"
"Fips County code (HD2019)","54061","Monongalia County, WV"
"Fips County code (HD2019)","54069","Ohio County, WV"
"Fips County code (HD2019)","54071","Pendleton County, WV"
"Fips County code (HD2019)","54079","Putnam County, WV"
"Fips County code (HD2019)","54081","Raleigh County, WV"
"Fips County code (HD2019)","54083","Randolph County, WV"
"Fips County code (HD2019)","54097","Upshur County, WV"
"Fips County code (HD2019)","54107","Wood County, WV"
"Fips County code (HD2019)","55003","Ashland County, WI"
"Fips County code (HD2019)","55009","Brown County, WI"
"Fips County code (HD2019)","55025","Dane County, WI"
"Fips County code (HD2019)","55027","Dodge County, WI"
"Fips County code (HD2019)","55031","Douglas County, WI"
"Fips County code (HD2019)","55033","Dunn County, WI"
"Fips County code (HD2019)","55035","Eau Claire County, WI"
"Fips County code (HD2019)","55039","Fond du Lac County, WI"
"Fips County code (HD2019)","55043","Grant County, WI"
